game_id,date,home_club_id,away_club_id,home_club_goals,away_club_goals,home_avg_market_value,home_nationalities,home_avg_age,home_total_minutes,home_total_goals,home_total_assists,home_total_yellow_cards,home_total_red_cards,away_avg_market_value,away_nationalities,away_avg_age,away_total_minutes,away_total_goals,away_total_assists,away_total_yellow_cards,away_total_red_cards,result
2321027,2013-08-11,33.0,41.0,3.0,3.0,3217307.6923076925,9.0,25.897119991575842,990.0,3.0,3.0,1.0,0.0,3291071.4285714286,7.0,25.36955720528616,990.0,3.0,2.0,2.0,0.0,Draw
2321033,2013-08-10,23.0,86.0,0.0,1.0,269642.85714285716,6.0,27.092928973832464,990.0,0.0,0.0,1.0,0.0,476785.71428571426,7.0,25.651706267722695,990.0,1.0,1.0,0.0,0.0,Away Win
2321044,2013-08-18,16.0,23.0,2.0,1.0,3619642.8571428573,6.0,24.926762491444215,991.0,2.0,2.0,0.0,0.0,251785.7142857143,7.0,25.898308399335093,990.0,1.0,1.0,1.0,0.0,Home Win
2321060,2013-08-25,23.0,24.0,0.0,2.0,312500.0,8.0,26.14226293897752,990.0,0.0,0.0,2.0,0.0,557142.8571428572,5.0,25.34091507397462,990.0,2.0,1.0,1.0,0.0,Away Win
2321072,2013-09-14,16.0,41.0,6.0,2.0,3139285.714285714,6.0,24.916984452918744,990.0,6.0,5.0,0.0,0.0,2853571.4285714286,7.0,24.960775022376666,990.0,2.0,2.0,4.0,0.0,Home Win
2321079,2013-09-15,23.0,4.0,1.0,1.0,298214.28571428574,6.0,26.744168904333176,990.0,1.0,1.0,3.0,0.0,819642.8571428572,7.0,26.10794954532121,991.0,1.0,1.0,2.0,0.0,Draw
2321086,2013-09-21,4.0,16.0,1.0,1.0,712500.0,7.0,25.361494084286694,990.0,1.0,1.0,1.0,0.0,3212500.0,5.0,24.784980932824876,990.0,1.0,0.0,2.0,0.0,Draw
2321152,2013-11-02,44.0,33.0,0.0,2.0,305357.14285714284,9.0,26.032267527134056,990.0,0.0,0.0,3.0,0.0,1650000.0,9.0,25.775105113914147,990.0,2.0,2.0,1.0,0.0,Away Win
2321205,2013-12-21,41.0,39.0,2.0,3.0,5232142.857142857,8.0,25.12167640709735,982.0,2.0,2.0,3.0,0.0,498076.92307692306,9.0,26.677846224047457,984.0,3.0,3.0,1.0,0.0,Away Win
2321233,2014-02-08,41.0,44.0,0.0,3.0,3382692.3076923075,7.0,25.310377507502764,990.0,0.0,0.0,2.0,0.0,382142.85714285716,10.0,27.89713503471204,990.0,3.0,3.0,0.0,0.0,Away Win
2321307,2014-04-05,16.0,82.0,2.0,1.0,2696428.5714285714,8.0,26.217072455265473,990.0,2.0,2.0,2.0,0.0,3809615.3846153845,6.0,25.647133154320013,990.0,1.0,1.0,1.0,0.0,Home Win
2321330,2014-04-19,167.0,44.0,0.0,0.0,283928.5714285714,7.0,27.171604576122032,990.0,0.0,0.0,1.0,0.0,517857.14285714284,8.0,26.41400215116848,991.0,0.0,0.0,3.0,0.0,Draw
2321335,2014-04-27,33.0,18.0,0.0,1.0,3928571.4285714286,10.0,24.453505426811383,990.0,0.0,0.0,2.0,0.0,2042857.142857143,8.0,25.951500928913656,991.0,1.0,1.0,0.0,0.0,Away Win
2323730,2013-07-14,121.0,12438.0,2.0,2.0,357142.85714285716,6.0,26.070401877383397,990.0,2.0,2.0,2.0,0.0,130357.14285714286,7.0,29.260584726703826,990.0,2.0,1.0,5.0,0.0,Draw
2323731,2013-07-17,16704.0,964.0,1.0,2.0,412500.0,7.0,26.455656595286985,990.0,1.0,1.0,1.0,0.0,376785.71428571426,5.0,29.113523027280728,990.0,2.0,2.0,1.0,0.0,Away Win
2329782,2013-12-07,1411.0,3508.0,1.0,1.0,207142.85714285713,7.0,27.151266255989047,991.0,1.0,1.0,2.0,0.0,844642.8571428572,6.0,25.846484795150094,990.0,1.0,1.0,3.0,0.0,Draw
2330874,2013-09-28,618.0,595.0,2.0,2.0,2210714.285714286,5.0,25.45321208565562,990.0,2.0,2.0,2.0,0.0,626785.7142857143,9.0,28.498484404028552,990.0,2.0,2.0,4.0,0.0,Draw
2330880,2013-10-19,14171.0,855.0,1.0,2.0,439285.71428571426,7.0,25.692969590300184,990.0,1.0,1.0,2.0,0.0,300000.0,9.0,27.770607216192435,990.0,2.0,2.0,0.0,0.0,Away Win
2330916,2013-11-30,1423.0,1082.0,0.0,1.0,596428.5714285715,8.0,25.71076562041654,990.0,0.0,0.0,2.0,0.0,769642.8571428572,6.0,26.81783514227046,952.0,1.0,0.0,2.0,0.0,Away Win
2330980,2013-12-21,1421.0,1147.0,4.0,1.0,717857.1428571428,9.0,26.960398943971843,990.0,4.0,4.0,1.0,0.0,703571.4285714285,8.0,28.127896743913173,990.0,1.0,1.0,2.0,0.0,Home Win
2331006,2014-01-25,855.0,583.0,1.0,1.0,300000.0,7.0,27.78546983475115,990.0,1.0,1.0,1.0,0.0,6697916.666666667,7.0,26.78964179785535,990.0,1.0,1.0,1.0,0.0,Draw
2331018,2014-01-18,273.0,14171.0,0.0,0.0,1128571.4285714286,9.0,24.70401877383397,990.0,0.0,0.0,1.0,0.0,498214.28571428574,7.0,27.737948567517353,990.0,0.0,0.0,2.0,0.0,Draw
2331034,2014-02-08,1147.0,273.0,3.0,1.0,755357.1428571428,9.0,27.55685929402562,990.0,3.0,2.0,1.0,0.0,1150000.0,10.0,24.407353084971156,990.0,1.0,1.0,1.0,0.0,Home Win
2331082,2014-03-08,855.0,14171.0,0.0,1.0,316071.4285714286,5.0,27.064046152341838,990.0,0.0,0.0,3.0,0.0,430357.14285714284,7.0,26.130439033929793,990.0,1.0,1.0,4.0,0.0,Away Win
2331094,2014-03-07,244.0,417.0,0.0,1.0,862500.0,8.0,26.566930673706853,990.0,0.0,0.0,2.0,0.0,1487500.0,6.0,24.669600078224306,991.0,1.0,0.0,1.0,0.0,Away Win
2331101,2014-03-09,40.0,1041.0,1.0,2.0,457692.3076923077,6.0,26.688780076870426,990.0,1.0,1.0,2.0,0.0,2008928.5714285714,5.0,25.46690133959128,990.0,2.0,2.0,2.0,0.0,Away Win
2331107,2014-03-29,750.0,244.0,1.0,1.0,728571.4285714285,7.0,25.485675173560185,990.0,1.0,1.0,2.0,0.0,1337500.0,9.0,26.062188325022,990.0,1.0,0.0,3.0,0.0,Draw
2331110,2014-03-28,417.0,583.0,0.0,1.0,1416071.4285714286,6.0,24.67585802288061,990.0,0.0,0.0,1.0,0.0,6673214.285714285,6.0,26.479319448518627,990.0,0.0,1.0,2.0,0.0,Away Win
2331123,2014-04-20,1423.0,995.0,2.0,6.0,588461.5384615385,10.0,27.0958774285263,990.0,2.0,2.0,1.0,0.0,767857.1428571428,10.0,26.257944656301948,990.0,5.0,4.0,0.0,0.0,Away Win
2331135,2014-04-06,1423.0,1041.0,1.0,2.0,650000.0,9.0,27.510120269873862,984.0,1.0,1.0,4.0,1.0,1858928.5714285714,7.0,26.756820181871518,990.0,2.0,2.0,2.0,0.0,Away Win
2331162,2014-05-07,162.0,855.0,1.0,1.0,2105357.1428571427,11.0,27.01984941820671,991.0,1.0,1.0,3.0,0.0,310714.28571428574,7.0,27.650532903099638,988.0,1.0,1.0,4.0,1.0,Draw
2332021,2013-12-21,984.0,3008.0,1.0,1.0,460714.28571428574,10.0,28.079202112056322,990.0,1.0,1.0,2.0,0.0,478846.1538461539,8.0,27.494761227820774,990.0,1.0,1.0,1.0,0.0,Draw
2332050,2013-12-04,289.0,631.0,3.0,4.0,1000000.0,7.0,27.577784296470128,990.0,3.0,2.0,4.0,0.0,1592857.142857143,9.0,27.890290407744207,991.0,3.0,4.0,4.0,0.0,Away Win
2332053,2013-11-30,379.0,931.0,3.0,0.0,546428.5714285715,8.0,29.23066392881588,990.0,3.0,2.0,3.0,0.0,1419642.857142857,10.0,29.08536227632737,990.0,0.0,0.0,2.0,0.0,Home Win
2332074,2013-11-30,1123.0,873.0,1.0,0.0,655357.1428571428,7.0,26.90759753593429,991.0,1.0,1.0,1.0,0.0,605357.1428571428,9.0,28.16309768260487,990.0,0.0,0.0,2.0,0.0,Home Win
2332184,2014-03-25,762.0,29.0,0.0,3.0,780357.1428571428,9.0,27.204849907108635,991.0,0.0,0.0,0.0,0.0,5502083.333333333,7.0,26.992470910335385,990.0,3.0,3.0,1.0,0.0,Away Win
2332234,2014-01-29,405.0,984.0,4.0,3.0,858928.5714285715,9.0,25.40373521071673,990.0,4.0,2.0,1.0,0.0,626785.7142857143,12.0,28.53368534272025,990.0,2.0,2.0,3.0,0.0,Home Win
2332235,2014-01-28,873.0,3008.0,1.0,0.0,530357.1428571428,8.0,29.174342426909163,990.0,1.0,1.0,4.0,0.0,512500.0,6.0,27.832208858902902,990.0,0.0,0.0,0.0,1.0,Home Win
2332259,2014-05-03,29.0,281.0,2.0,3.0,5025000.0,7.0,26.705628389406623,990.0,2.0,2.0,0.0,0.0,2192857.1428571427,9.0,28.553241419771194,990.0,3.0,3.0,3.0,0.0,Away Win
2332288,2014-04-19,405.0,180.0,0.0,0.0,1040384.6153846154,7.0,25.66735112936345,990.0,0.0,0.0,0.0,0.0,3175000.0,7.0,24.84619145399433,991.0,0.0,0.0,2.0,0.0,Draw
2334909,2013-12-07,465.0,2451.0,0.0,0.0,1738333.3333333333,4.0,25.82842801733972,990.0,0.0,0.0,1.0,0.0,240909.0909090909,5.0,25.509053574761992,990.0,0.0,0.0,2.0,0.0,Draw
2334939,2013-10-05,43.0,465.0,0.0,2.0,312500.0,2.0,21.861542974479317,990.0,0.0,0.0,2.0,0.0,1787500.0,4.0,26.899840292037414,990.0,2.0,2.0,2.0,0.0,Away Win
2334986,2013-12-29,465.0,43.0,1.0,1.0,1543076.923076923,4.0,26.750487021534248,990.0,1.0,0.0,0.0,0.0,318750.0,2.0,22.751083732603238,990.0,1.0,0.0,5.0,0.0,Draw
2335021,2014-03-25,2759.0,370.0,1.0,1.0,238461.53846153847,8.0,25.763175906913073,990.0,1.0,1.0,0.0,0.0,303571.4285714286,5.0,27.475310452723186,988.0,1.0,1.0,3.0,0.0,Draw
2335072,2013-07-27,121.0,232.0,1.0,4.0,580357.1428571428,6.0,26.331084384472472,990.0,1.0,1.0,5.0,0.0,407142.85714285716,8.0,26.057299305759265,990.0,4.0,3.0,2.0,0.0,Away Win
2335158,2013-10-20,2700.0,232.0,0.0,1.0,266071.4285714286,6.0,24.734135132492423,990.0,0.0,0.0,4.0,0.0,400000.0,8.0,26.72083700009778,991.0,1.0,1.0,4.0,0.0,Away Win
2335181,2013-12-02,1083.0,2410.0,0.0,0.0,571428.5714285715,9.0,26.336560086046738,991.0,0.0,0.0,0.0,0.0,803571.4285714285,7.0,25.554121443238483,990.0,0.0,0.0,2.0,0.0,Draw
2335202,2013-12-08,1083.0,232.0,0.0,1.0,512500.0,8.0,26.901893680127767,990.0,0.0,0.0,2.0,0.0,398214.28571428574,8.0,27.058961572308593,990.0,1.0,1.0,2.0,0.0,Away Win
2335209,2014-03-09,121.0,2410.0,4.0,2.0,489285.71428571426,8.0,28.882370196538574,990.0,4.0,3.0,4.0,0.0,667307.6923076923,6.0,25.525614700152687,990.0,2.0,2.0,1.0,0.0,Home Win
2335225,2014-04-20,2698.0,232.0,2.0,1.0,864285.7142857143,9.0,26.32658648675076,990.0,2.0,2.0,0.0,0.0,366071.4285714286,8.0,27.74792216681334,990.0,1.0,1.0,1.0,0.0,Home Win
2335226,2014-04-19,932.0,3725.0,2.0,1.0,366071.4285714286,6.0,28.337342329128777,990.0,2.0,2.0,4.0,0.0,232692.3076923077,6.0,26.82546201232033,990.0,1.0,1.0,4.0,0.0,Home Win
2335237,2014-04-13,932.0,2700.0,0.0,0.0,551785.7142857143,9.0,28.48557739317493,990.0,0.0,0.0,2.0,0.0,401785.71428571426,5.0,26.577490955314364,991.0,0.0,0.0,1.0,0.0,Draw
2335245,2014-04-06,2700.0,121.0,4.0,0.0,453571.4285714286,6.0,26.72396597242593,990.0,4.0,4.0,2.0,0.0,494642.85714285716,6.0,27.207392197125255,990.0,0.0,0.0,1.0,0.0,Home Win
2335248,2014-04-12,3725.0,1083.0,3.0,0.0,210714.2857142857,6.0,26.388383690231738,943.0,3.0,2.0,4.0,0.0,585714.2857142857,8.0,25.96186564975066,933.0,0.0,0.0,3.0,1.0,Home Win
2335264,2014-03-16,2698.0,12438.0,3.0,1.0,741071.4285714285,7.0,26.725726019360515,990.0,3.0,3.0,0.0,0.0,266666.6666666667,7.0,27.123659593885467,990.0,1.0,1.0,3.0,0.0,Home Win
2335276,2014-05-02,4128.0,2410.0,1.0,3.0,163461.53846153847,6.0,28.145948507344812,990.0,1.0,1.0,3.0,0.0,569642.8571428572,6.0,25.543365600860465,991.0,3.0,2.0,1.0,0.0,Away Win
2335296,2014-05-15,2700.0,2696.0,0.0,1.0,441071.4285714286,5.0,26.912877676738045,990.0,0.0,0.0,0.0,1.0,180357.14285714287,6.0,28.337733450669795,990.0,1.0,1.0,0.0,0.0,Away Win
2335657,2013-08-10,6414.0,4482.0,4.0,0.0,444642.85714285716,5.0,28.13923926860272,936.0,4.0,2.0,2.0,1.0,153571.42857142858,5.0,25.700205338809035,990.0,0.0,0.0,3.0,0.0,Home Win
2335661,2013-08-03,10690.0,6414.0,2.0,2.0,185714.2857142857,6.0,27.640363743033145,990.0,2.0,2.0,6.0,0.0,444642.85714285716,5.0,28.309768260486948,990.0,2.0,2.0,4.0,0.0,Draw
2335681,2013-09-22,6994.0,339.0,2.0,3.0,185714.2857142857,4.0,27.543365600860465,990.0,2.0,1.0,2.0,0.0,250000.0,5.0,26.54385450278674,990.0,3.0,3.0,2.0,0.0,Away Win
2335714,2013-08-30,2227.0,6994.0,3.0,1.0,153571.42857142858,7.0,27.013591473550406,990.0,3.0,3.0,4.0,0.0,191071.42857142858,4.0,26.778136305857043,990.0,1.0,1.0,0.0,0.0,Home Win
2335726,2013-10-06,338.0,2783.0,9.0,1.0,1464285.7142857143,9.0,25.381636843649165,990.0,9.0,7.0,2.0,0.0,176785.7142857143,5.0,24.91170431211499,919.0,1.0,1.0,3.0,1.0,Home Win
2335761,2013-11-29,2783.0,2740.0,4.0,1.0,166071.42857142858,8.0,27.05231250611127,990.0,4.0,3.0,2.0,0.0,128571.42857142857,6.0,26.184022685049378,990.0,1.0,1.0,2.0,0.0,Home Win
2335773,2014-05-03,6994.0,2740.0,0.0,1.0,175000.0,3.0,27.292656693067368,990.0,0.0,0.0,1.0,0.0,175000.0,4.0,26.05932010038786,990.0,1.0,1.0,1.0,0.0,Away Win
2335778,2014-05-04,2227.0,2783.0,0.0,1.0,96428.57142857143,8.0,26.043610051823606,990.0,0.0,0.0,3.0,0.0,171428.57142857142,8.0,27.117434242690916,991.0,1.0,1.0,3.0,0.0,Away Win
2335782,2014-04-20,6994.0,6414.0,0.0,3.0,185714.2857142857,4.0,26.342622469932532,990.0,0.0,0.0,2.0,0.0,425000.0,4.0,29.66089762393664,990.0,3.0,3.0,1.0,0.0,Away Win
2335794,2014-03-16,6994.0,660.0,0.0,3.0,183928.57142857142,5.0,26.47814608389557,990.0,0.0,0.0,0.0,0.0,735714.2857142857,5.0,27.579739904175224,990.0,3.0,3.0,0.0,0.0,Away Win
2335817,2014-05-07,16245.0,6414.0,0.0,2.0,300714.28571428574,5.0,26.189498386623644,990.0,0.0,0.0,5.0,0.0,453571.4285714286,4.0,28.033440891757113,991.0,2.0,2.0,1.0,0.0,Away Win
2335835,2014-03-30,6414.0,660.0,2.0,4.0,428571.4285714286,5.0,29.411362080766597,955.0,1.0,2.0,3.0,0.0,1723214.2857142857,3.0,26.635963625696686,990.0,4.0,4.0,2.0,0.0,Away Win
2340228,2013-10-05,68608.0,4750.0,2.0,0.0,357857.14285714284,5.0,26.766011538085458,977.0,2.0,1.0,4.0,0.0,326923.07692307694,8.0,25.241510030011057,959.0,0.0,0.0,4.0,0.0,Home Win
2340276,2013-09-21,2424.0,4750.0,1.0,1.0,735714.2857142857,5.0,25.310452723183726,990.0,1.0,1.0,2.0,0.0,321428.5714285714,8.0,25.2891365991982,990.0,1.0,1.0,2.0,0.0,Draw
2340284,2014-01-12,4750.0,1085.0,2.0,1.0,276785.71428571426,11.0,25.999217756917965,990.0,2.0,1.0,3.0,0.0,1028571.4285714285,5.0,25.304390339297935,990.0,1.0,1.0,1.0,0.0,Home Win
2340365,2014-05-10,1085.0,4750.0,3.0,1.0,1157142.857142857,3.0,26.67624914442163,991.0,3.0,3.0,4.0,0.0,310714.28571428574,10.0,26.630487924122423,934.0,1.0,0.0,3.0,0.0,Home Win
2340384,2014-05-04,294.0,1085.0,1.0,1.0,1351785.7142857143,6.0,27.66383103549428,990.0,1.0,1.0,3.0,0.0,1176785.7142857143,4.0,26.196147452820963,991.0,1.0,1.0,2.0,0.0,Draw
2340421,2014-02-03,2420.0,982.0,1.0,2.0,217857.14285714287,5.0,25.047814608389558,990.0,1.0,1.0,2.0,0.0,519230.76923076925,7.0,25.17264255251935,900.0,2.0,1.0,2.0,0.0,Away Win
2341079,2013-09-16,621.0,940.0,3.0,2.0,2600000.0,1.0,25.911997653270756,990.0,3.0,2.0,2.0,0.0,894642.8571428572,5.0,24.36784980932825,990.0,2.0,2.0,3.0,0.0,Home Win
2341123,2014-02-23,1049.0,16795.0,2.0,1.0,1575000.0,8.0,25.791141097095924,990.0,2.0,1.0,5.0,0.0,714285.7142857143,9.0,25.744793194485187,990.0,1.0,0.0,3.0,0.0,Home Win
2341144,2013-10-21,940.0,3368.0,0.0,1.0,892857.1428571428,4.0,25.11841204654346,990.0,0.0,0.0,2.0,0.0,398214.28571428574,7.0,28.601544930087023,990.0,1.0,0.0,1.0,0.0,Away Win
2341200,2014-01-04,1049.0,3368.0,2.0,0.0,1210714.2857142857,7.0,26.391512662559894,990.0,2.0,1.0,3.0,0.0,446428.5714285714,7.0,27.726019360516283,990.0,0.0,0.0,1.0,0.0,Home Win
2341227,2013-11-23,13.0,3709.0,7.0,0.0,3689285.714285714,5.0,26.68876503373423,990.0,6.0,6.0,2.0,0.0,651785.7142857143,2.0,28.95198983083993,943.0,0.0,0.0,4.0,0.0,Home Win
2341237,2013-11-29,1050.0,1084.0,1.0,1.0,648214.2857142857,6.0,25.64290603304977,990.0,1.0,1.0,1.0,0.0,900000.0,7.0,25.866431993742054,990.0,1.0,1.0,4.0,0.0,Draw
2341319,2014-03-17,1050.0,621.0,1.0,1.0,976785.7142857143,7.0,25.5668328933216,965.0,1.0,1.0,3.0,0.0,2664285.714285714,1.0,27.524982888432582,990.0,1.0,1.0,2.0,0.0,Draw
2341332,2014-04-12,16795.0,131.0,1.0,0.0,744642.8571428572,10.0,25.47589713503471,991.0,1.0,1.0,0.0,0.0,7621153.846153846,5.0,27.38250934554836,990.0,0.0,0.0,3.0,0.0,Home Win
2342346,2013-10-19,306.0,499.0,2.0,3.0,1428571.4285714286,8.0,23.05778820768554,990.0,2.0,2.0,1.0,0.0,548214.2857142857,7.0,23.69062286105407,990.0,3.0,2.0,4.0,0.0,Away Win
2342374,2013-11-09,1268.0,133.0,3.0,0.0,205357.14285714287,4.0,24.389361494084287,990.0,3.0,1.0,2.0,0.0,251785.7142857143,6.0,24.114011929207003,990.0,0.0,0.0,2.0,0.0,Home Win
2342439,2014-02-04,499.0,1090.0,0.0,2.0,1173214.2857142857,9.0,23.246895472768163,990.0,0.0,0.0,1.0,0.0,1030769.2307692308,8.0,24.845785289317117,990.0,1.0,0.0,2.0,0.0,Away Win
2342460,2014-01-25,1268.0,234.0,3.0,2.0,200000.0,4.0,24.079818880640236,991.0,3.0,3.0,2.0,0.0,1046428.5714285715,4.0,25.1813826146475,990.0,2.0,2.0,0.0,0.0,Home Win
2342472,2014-03-30,133.0,1090.0,0.0,0.0,283928.5714285714,5.0,24.71673022391708,990.0,0.0,0.0,1.0,0.0,980357.1428571428,8.0,24.750562237215213,990.0,0.0,0.0,2.0,0.0,Draw
2342483,2014-03-22,202.0,499.0,3.0,1.0,1073214.2857142857,7.0,24.267918255597927,991.0,3.0,3.0,1.0,0.0,1301785.7142857143,9.0,23.536912095433657,990.0,1.0,1.0,2.0,0.0,Home Win
2342484,2014-03-30,1268.0,1269.0,1.0,1.0,194230.76923076922,3.0,24.73248038751119,990.0,1.0,1.0,3.0,0.0,239285.7142857143,5.0,25.525569570744107,990.0,1.0,1.0,2.0,0.0,Draw
2342495,2014-03-08,1090.0,1304.0,4.0,0.0,1019642.8571428572,9.0,24.336560086046738,990.0,4.0,4.0,0.0,0.0,367857.14285714284,4.0,24.98523516182654,924.0,0.0,0.0,1.0,1.0,Home Win
2342552,2014-05-03,202.0,1304.0,3.0,1.0,1092857.142857143,7.0,24.804341449105312,990.0,3.0,3.0,0.0,0.0,426785.71428571426,4.0,24.722988168573384,990.0,1.0,0.0,0.0,0.0,Home Win
2342556,2014-05-03,1090.0,234.0,1.0,1.0,994642.8571428572,9.0,24.75251784492031,990.0,1.0,1.0,0.0,0.0,1205357.142857143,3.0,25.482155079691015,990.0,1.0,0.0,0.0,0.0,Draw
2342576,2013-08-04,499.0,1304.0,3.0,1.0,691666.6666666666,6.0,24.784166096281087,990.0,3.0,3.0,3.0,0.0,442857.14285714284,6.0,24.858421523719265,990.0,1.0,0.0,4.0,0.0,Home Win
2345736,2013-08-11,2553.0,2578.0,0.0,0.0,235714.2857142857,8.0,25.068935171604576,991.0,0.0,0.0,1.0,0.0,230357.14285714287,5.0,27.964994622078812,990.0,0.0,0.0,0.0,0.0,Draw
2346082,2013-10-27,2293.0,20.0,0.0,1.0,169642.85714285713,7.0,28.577686516084874,990.0,0.0,0.0,2.0,0.0,241071.42857142858,6.0,28.4538965483524,992.0,1.0,1.0,2.0,0.0,Away Win
2346086,2013-10-25,2381.0,6894.0,2.0,0.0,91785.71428571429,7.0,28.188325022000587,990.0,2.0,2.0,1.0,0.0,171428.57142857142,7.0,28.274176200254228,985.0,0.0,0.0,4.0,1.0,Home Win
2346094,2013-11-03,126.0,19771.0,0.0,0.0,137500.0,6.0,25.77842964701281,990.0,0.0,0.0,1.0,0.0,126785.71428571429,5.0,28.426126918940064,990.0,0.0,0.0,2.0,0.0,Draw
2346098,2013-11-09,10484.0,524.0,3.0,0.0,126785.71428571429,8.0,28.323653075193114,990.0,3.0,3.0,2.0,0.0,158928.57142857142,7.0,27.53397868387601,990.0,0.0,0.0,0.0,0.0,Home Win
2346109,2013-11-23,20.0,10484.0,1.0,1.0,203571.42857142858,7.0,26.67253348978195,991.0,1.0,1.0,4.0,0.0,121153.84615384616,8.0,28.260095824777547,991.0,1.0,1.0,3.0,0.0,Draw
2346125,2013-12-08,19771.0,2293.0,2.0,1.0,108928.57142857143,5.0,28.733548450180894,992.0,2.0,2.0,1.0,0.0,166071.42857142858,7.0,27.602816075095337,990.0,1.0,1.0,2.0,0.0,Home Win
2346137,2013-12-16,449.0,20.0,2.0,2.0,387500.0,8.0,27.00557348195952,990.0,2.0,2.0,4.0,0.0,135416.66666666666,7.0,27.18617385352498,990.0,1.0,2.0,1.0,0.0,Draw
2346171,2014-01-25,20.0,825.0,3.0,1.0,1214285.7142857143,8.0,26.052801408037546,990.0,3.0,3.0,1.0,0.0,232142.85714285713,7.0,28.295883445780778,977.0,1.0,1.0,3.0,1.0,Home Win
2346184,2014-02-07,10484.0,2293.0,1.0,3.0,169642.85714285713,8.0,26.974674880219027,990.0,1.0,1.0,1.0,0.0,198214.2857142857,9.0,28.06942407353085,990.0,3.0,3.0,1.0,0.0,Away Win
2346196,2014-02-17,825.0,2381.0,2.0,2.0,216785.7142857143,9.0,27.444411850982693,990.0,2.0,2.0,1.0,0.0,101428.57142857143,6.0,27.75443584478492,991.0,2.0,2.0,3.0,0.0,Draw
2346220,2014-03-09,524.0,3205.0,2.0,1.0,191071.42857142858,7.0,27.481372836608976,931.0,2.0,2.0,2.0,1.0,432142.85714285716,11.0,24.80355920602327,971.0,1.0,1.0,2.0,1.0,Home Win
2346258,2014-03-23,6894.0,2381.0,1.0,1.0,186538.46153846153,6.0,27.737166324435318,990.0,1.0,1.0,2.0,0.0,66923.07692307692,6.0,27.367784622404745,990.0,1.0,0.0,3.0,0.0,Draw
2346325,2014-04-06,6894.0,2292.0,3.0,0.0,151785.7142857143,7.0,29.365600860467392,990.0,3.0,3.0,1.0,0.0,180357.14285714287,8.0,27.120954336560086,990.0,0.0,0.0,3.0,0.0,Home Win
2346337,2014-04-12,10484.0,20.0,1.0,1.0,139285.7142857143,9.0,27.628630096802585,990.0,1.0,1.0,3.0,0.0,1217857.142857143,8.0,27.087317884032466,990.0,1.0,1.0,2.0,0.0,Draw
2346351,2014-04-21,1506.0,825.0,0.0,0.0,121428.57142857143,8.0,25.543952283171993,991.0,0.0,0.0,1.0,0.0,213214.2857142857,9.0,27.114500831133277,991.0,0.0,0.0,2.0,0.0,Draw
2351889,2013-08-18,2672.0,7185.0,2.0,2.0,132142.85714285713,6.0,27.70098758189107,990.0,2.0,2.0,3.0,0.0,162500.0,8.0,29.350151559597148,973.0,2.0,2.0,7.0,0.0,Draw
2351910,2013-09-21,6676.0,28956.0,2.0,0.0,210714.2857142857,6.0,28.10286496528796,990.0,2.0,1.0,2.0,0.0,183333.33333333334,4.0,28.53783557684995,644.0,0.0,0.0,4.0,0.0,Home Win
2351928,2013-09-14,683.0,128.0,4.0,0.0,401785.71428571426,9.0,26.930087024542875,990.0,4.0,2.0,1.0,0.0,478571.4285714286,8.0,29.609074019751638,990.0,0.0,0.0,1.0,0.0,Home Win
2351969,2013-11-24,5220.0,6676.0,0.0,1.0,164285.7142857143,8.0,27.72367263127017,990.0,0.0,0.0,4.0,0.0,180357.14285714287,5.0,28.12398552850298,990.0,1.0,0.0,4.0,0.0,Away Win
2353758,2013-08-10,1041.0,417.0,4.0,0.0,2014285.7142857143,6.0,24.334995599882664,991.0,4.0,3.0,1.0,0.0,698214.2857142857,5.0,24.624816661777647,990.0,0.0,0.0,0.0,0.0,Home Win
2359334,2013-11-24,410.0,430.0,1.0,0.0,4876785.714285715,8.0,26.687200547570153,990.0,1.0,1.0,2.0,0.0,644642.8571428572,9.0,27.57035298719077,990.0,0.0,0.0,2.0,0.0,Home Win
2359425,2014-02-08,430.0,800.0,2.0,0.0,550000.0,11.0,26.71653466314657,990.0,2.0,1.0,1.0,0.0,375714.28571428574,6.0,29.584042241126433,981.0,0.0,0.0,4.0,0.0,Home Win
2359504,2014-03-27,46.0,410.0,0.0,0.0,1360714.2857142857,5.0,28.565952869854307,990.0,0.0,0.0,1.0,0.0,4964285.714285715,9.0,25.021609465141292,991.0,0.0,0.0,1.0,0.0,Draw
2359532,2014-04-14,410.0,506.0,0.0,2.0,5515384.615384615,9.0,25.847628073500765,990.0,0.0,0.0,1.0,0.0,2451785.714285714,8.0,28.53974772660604,990.0,2.0,2.0,2.0,0.0,Away Win
2359539,2014-04-19,5.0,1210.0,3.0,0.0,503571.4285714286,7.0,28.760340275740685,990.0,3.0,3.0,3.0,0.0,591071.4285714285,7.0,25.587953456536617,990.0,0.0,0.0,2.0,0.0,Home Win
2360139,2013-08-01,2423.0,7179.0,2.0,1.0,75000.0,1.0,25.256673511293634,90.0,0.0,0.0,0.0,0.0,125000.0,1.0,26.02053388090349,90.0,1.0,0.0,0.0,0.0,Home Win
2367096,2013-09-18,6195.0,16.0,2.0,1.0,1296428.5714285714,9.0,28.065317297350152,991.0,2.0,1.0,3.0,0.0,3083928.5714285714,6.0,25.371272122812165,945.0,0.0,1.0,1.0,1.0,Home Win
2367237,2013-10-03,339.0,430.0,1.0,2.0,338461.53846153844,6.0,27.310272205549413,990.0,1.0,0.0,0.0,0.0,687500.0,9.0,27.29226557152635,986.0,2.0,2.0,4.0,0.0,Away Win
